Health_Metric,School_Metric,R_Squared,File,N_Counties
% Adults with Obesity,SCHOOLS_PER_10K,0.1239907070902111,adult_obesity.csv,13
Crude Rate,PAROCHIAL_PER_10K,0.12363687486773756,suicides.csv,12
% Children in Poverty (White),MIDDLE_PER_10K,0.1229098175113803,children_in_poverty.csv,13
% Disconnected Youth,PAROCHIAL_PER_10K,0.12232503855086718,disconnected_youth.csv,12
Violent Crime Rate,SCHOOLS_PER_10K,0.12206186962958399,violent_crime.csv,13
% Long Commute - Drives Alone,MIDDLE_PER_10K,0.12076865693936378,long_commute__driving_alone.csv,13
Drug Overdose Mortality Rate,COLLEGE_PER_10K,0.12075944673879313,drug_overdose_deaths.csv,12
Teen Birth Rate (Hispanic),PAROCHIAL_PER_10K,0.11941945249425978,teen_births.csv,12
Drug Overdose Mortality Rate (White),SCHOOLS_PER_10K,0.11679356557081066,drug_overdose_deaths.csv,11
% Single-Parent Households,PAROCHIAL_PER_10K,0.11558371959223745,children_in_singleparent_households.csv,12
% Hispanic,SCHOOLS_PER_10K,0.11552814146614931,demographics.csv,13
% LBW (White),SCHOOLS_PER_10K,0.11445696978551234,low_birthweight.csv,13
Preventable Hosp. Rate (White),SCHOOLS_PER_10K,0.11391772037956083,preventable_hospital_stays.csv,13
Firearm Fatalities Rate (White),PAROCHIAL_PER_10K,0.11376493970941359,firearm_fatalities.csv,12
Teen Birth Rate (Hispanic),SCHOOLS_PER_10K,0.10987148783471223,teen_births.csv,13
Teen Birth Rate (White),COLLEGE_PER_10K,0.1094834046438532,teen_births.csv,12
% Frequent Mental Distress,PAROCHIAL_PER_10K,0.10940657357044536,frequent_mental_distress.csv,12
HIV Prevalence Rate,CHARTER_PER_10K,0.10902112500112371,hiv_prevalence.csv,11
% Hispanic,PRIMARY_PER_10K,0.10853680223894357,demographics.csv,13
YPLL Rate (AIAN),COLLEGE_PER_10K,0.10839459708004229,premature_death.csv,11
Firearm Fatalities Rate,CHARTER_PER_10K,0.10787154128731757,firearm_fatalities.csv,11
% Some College,SCHOOLS_PER_10K,0.10749144275940292,some_college.csv,13
% Long Commute - Drives Alone,PAROCHIAL_PER_10K,0.10708103496020349,long_commute__driving_alone.csv,12
Drug Overdose Mortality Rate (White),COLLEGE_PER_10K,0.10701281177820454,drug_overdose_deaths.csv,11
Preventable Hosp. Rate (Hispanic),PRIMARY_PER_10K,0.10660089024265462,preventable_hospital_stays.csv,13
% Vaccinated (AIAN),SCHOOLS_PER_10K,0.10641467713391661,flu_vaccinations.csv,12
Injury Death Rate,PAROCHIAL_PER_10K,0.10639362253598272,injury_deaths.csv,12
Teen Birth Rate (White),PAROCHIAL_PER_10K,0.10623922876976744,teen_births.csv,12
% Low Birthweight,MIDDLE_PER_10K,0.10548761176806276,low_birthweight.csv,13
Primary Care Physicians Rate,CHARTER_PER_10K,0.10346774089831268,primary_care_physicians.csv,11
% Screened (White),CHARTER_PER_10K,0.10257289010534487,mammography_screening.csv,11
% Physically Inactive,CHARTER_PER_10K,0.10253165352467086,physical_inactivity.csv,11
% Screened (Asian),CHARTER_PER_10K,0.10232633459357932,mammography_screening.csv,10
% Drive Alone (AIAN),PAROCHIAL_PER_10K,0.097328956510225,driving_alone_to_work.csv,11
Child Mortality Rate,PAROCHIAL_PER_10K,0.09568541185408974,child_mortality.csv,12
Suicide Rate (White),PAROCHIAL_PER_10K,0.09528547968384182,suicides.csv,12
YPLL Rate (AIAN),CHARTER_PER_10K,0.09448761595697808,premature_death.csv,10
Mental Health Provider Rate,SCHOOLS_PER_10K,0.09411044076385422,mental_health_providers.csv,13
% Children in Poverty (Hispanic),SCHOOLS_PER_10K,0.0934442062059998,children_in_poverty.csv,13
% Screened (Asian),COLLEGE_PER_10K,0.09262601229956902,mammography_screening.csv,10
% Screened (AIAN),CHARTER_PER_10K,0.09259624653466114,mammography_screening.csv,11
% Some College,COLLEGE_PER_10K,0.09040272647250136,some_college.csv,12
Preventable Hosp. Rate (Hispanic),COLLEGE_PER_10K,0.09008095631099167,preventable_hospital_stays.csv,12
% 65 and over,SCHOOLS_PER_10K,0.08790237513786248,demographics.csv,13
Preventable Hosp. Rate (Hispanic),CHARTER_PER_10K,0.0872910813075819,preventable_hospital_stays.csv,11
% Physically Inactive,COLLEGE_PER_10K,0.08560685469827178,physical_inactivity.csv,12
Drug Overdose Mortality Rate,PAROCHIAL_PER_10K,0.08547142728103485,drug_overdose_deaths.csv,12
% Vaccinated,PAROCHIAL_PER_10K,0.08493194315259112,flu_vaccinations.csv,12
% Black,CHARTER_PER_10K,0.08489149616735636,demographics.csv,11
% LBW (White),MIDDLE_PER_10K,0.08351358913135154,low_birthweight.csv,13
Preventable Hospitalization Rate,CHARTER_PER_10K,0.0827647604042413,preventable_hospital_stays.csv,11
% Some College,PRIMARY_PER_10K,0.08259531945701915,some_college.csv,13
% Insufficient Sleep,PRIMARY_PER_10K,0.0816151318444236,insufficient_sleep.csv,13
YPLL Rate (Hispanic),COLLEGE_PER_10K,0.08024810619922762,premature_death.csv,12
% Children in Poverty (Hispanic),PRIMARY_PER_10K,0.0801942547017167,children_in_poverty.csv,13
Infant Mortality Rate,PAROCHIAL_PER_10K,0.07925829343504864,infant_mortality.csv,12
Firearm Fatalities Rate (White),CHARTER_PER_10K,0.07894228406082471,firearm_fatalities.csv,11
% Drive Alone (White),PRIMARY_PER_10K,0.0789315754336295,driving_alone_to_work.csv,13
Juvenile Arrest Rate,COLLEGE_PER_10K,0.07831013919442886,juvenile_arrests.csv,12
% Rural,PAROCHIAL_PER_10K,0.07749287164482765,demographics.csv,12
Teen Birth Rate (White),PRIMARY_PER_10K,0.07683137812716279,teen_births.csv,13
% Drive Alone (White),PAROCHIAL_PER_10K,0.07526035334376946,driving_alone_to_work.csv,12
% LBW (AIAN),MIDDLE_PER_10K,0.07422653981715988,low_birthweight.csv,11
% Low Birthweight,CHARTER_PER_10K,0.07383207135513004,low_birthweight.csv,11
Teen Birth Rate (AIAN),PAROCHIAL_PER_10K,0.07232361594244985,teen_births.csv,11
HIV Prevalence Rate,COLLEGE_PER_10K,0.0716287211143295,hiv_prevalence.csv,12
% LBW (Hispanic),PAROCHIAL_PER_10K,0.07158081012414474,low_birthweight.csv,12
% Excessive Drinking,CHARTER_PER_10K,0.07142266936456643,excessive_drinking.csv,11
% Uninsured,MIDDLE_PER_10K,0.07134986276343802,uninsured_children.csv,13
Homicide Rate,PAROCHIAL_PER_10K,0.07016471748277286,homicides.csv,12
% Driving Deaths with Alcohol Involvement,SCHOOLS_PER_10K,0.06937158737492477,alcoholimpaired_driving_deaths.csv,13
% Adults with Diabetes,PAROCHIAL_PER_10K,0.06927939351387213,diabetes_prevalence.csv,12
% Screened (AIAN),MIDDLE_PER_10K,0.06897071631587637,mammography_screening.csv,12
% Fair or Poor Health,PAROCHIAL_PER_10K,0.06868581095160631,poor_or_fair_health.csv,12
Dentist Rate,SCHOOLS_PER_10K,0.06734349079003643,dentists.csv,13
Preventable Hosp. Rate (White),PRIMARY_PER_10K,0.066506205846243,preventable_hospital_stays.csv,13
% With Annual Mammogram,CHARTER_PER_10K,0.06612609988880935,mammography_screening.csv,11
Mental Health Provider Rate,PRIMARY_PER_10K,0.06602196925564319,mental_health_providers.csv,13
% Children in Poverty (Hispanic),CHARTER_PER_10K,0.06568866497548254,children_in_poverty.csv,11
% LBW (White),COLLEGE_PER_10K,0.06562712889631128,low_birthweight.csv,12
Crude Rate,CHARTER_PER_10K,0.06411308460102294,suicides.csv,11
Dentist Rate,PRIMARY_PER_10K,0.06375650093591878,dentists.csv,13
Teen Birth Rate (Hispanic),PRIMARY_PER_10K,0.06301523407897247,teen_births.csv,13
Firearm Fatalities Rate,PAROCHIAL_PER_10K,0.06293516129357868,firearm_fatalities.csv,12
Child Mortality Rate (White),CHARTER_PER_10K,0.0628490468610493,child_mortality.csv,10
Primary Care Physicians Rate,PAROCHIAL_PER_10K,0.06270056290678638,primary_care_physicians.csv,12
% Driving Deaths with Alcohol Involvement,PRIMARY_PER_10K,0.06190630380411355,alcoholimpaired_driving_deaths.csv,13
Violent Crime Rate,COLLEGE_PER_10K,0.061167244761117234,violent_crime.csv,12
High School Graduation Rate,CHARTER_PER_10K,0.06108654795162116,high_school_graduation.csv,11
% Children in Poverty (AIAN),PRIMARY_PER_10K,0.0602878758357287,children_in_poverty.csv,12
% Food Insecure,PAROCHIAL_PER_10K,0.05990420605687785,food_insecurity.csv,12
% Children in Poverty (AIAN),COLLEGE_PER_10K,0.058950265960199366,children_in_poverty.csv,12
% Vaccinated (Hispanic),PRIMARY_PER_10K,0.05871973273417763,flu_vaccinations.csv,13
% Female,PAROCHIAL_PER_10K,0.05846397486085442,demographics.csv,12
% Vaccinated (Hispanic),MIDDLE_PER_10K,0.05841439082677624,flu_vaccinations.csv,13
Primary Care Physicians Rate,MIDDLE_PER_10K,0.05798678616964681,primary_care_physicians.csv,13
HIV Prevalence Rate,PRIMARY_PER_10K,0.057623705138561965,hiv_prevalence.csv,13
% Enrolled in Free or Reduced Lunch,PRIMARY_PER_10K,0.05730587373475582,children_eligible_for_free_or_reduced_price_lunch.csv,13
% Screened (Asian),SCHOOLS_PER_10K,0.05511316116742282,mammography_screening.csv,10
% 65 and over,MIDDLE_PER_10K,0.054750538992324516,demographics.csv,13
Chlamydia Rate,PAROCHIAL_PER_10K,0.053801643994876414,sexually_transmitted_infections.csv,12
% Native Hawaiian/Other Pacific Islander,CHARTER_PER_10K,0.05374869951161798,demographics.csv,11
% Vaccinated (White),PAROCHIAL_PER_10K,0.05341135112384454,flu_vaccinations.csv,12
% Long Commute - Drives Alone,SCHOOLS_PER_10K,0.05329133130336394,long_commute__driving_alone.csv,13
Teen Birth Rate (Hispanic),COLLEGE_PER_10K,0.052920446592709,teen_births.csv,12
% LBW (White),PRIMARY_PER_10K,0.05119892031271189,low_birthweight.csv,13
% Drive Alone (White),COLLEGE_PER_10K,0.05092968705326539,driving_alone_to_work.csv,12
% Unemployed,PRIMARY_PER_10K,0.05000560231456008,unemployment.csv,13
% Frequent Physical Distress,PAROCHIAL_PER_10K,0.04963711078333821,frequent_physical_distress.csv,12
Preventable Hosp. Rate (AIAN),CHARTER_PER_10K,0.048846406971506995,preventable_hospital_stays.csv,10
Injury Death Rate,CHARTER_PER_10K,0.048235357927169376,injury_deaths.csv,11
YPLL Rate (AIAN),PRIMARY_PER_10K,0.048167063011261724,premature_death.csv,11
YPLL Rate (Hispanic),CHARTER_PER_10K,0.047184638693218206,premature_death.csv,11
Infant Mortality Rate,CHARTER_PER_10K,0.046857532987202744,infant_mortality.csv,11
Primary Care Physicians Rate,COLLEGE_PER_10K,0.046353051761280795,primary_care_physicians.csv,12
Mental Health Provider Rate,COLLEGE_PER_10K,0.04462188378552667,mental_health_providers.csv,12
Dentist Rate,PAROCHIAL_PER_10K,0.04420416164872487,dentists.csv,12
% Homeowners,SCHOOLS_PER_10K,0.04393726866596659,homeownership.csv,13
Preventable Hosp. Rate (AIAN),COLLEGE_PER_10K,0.04339175911367921,preventable_hospital_stays.csv,11
% Uninsured,MIDDLE_PER_10K,0.04304179232295535,uninsured_adults.csv,13
% Smokers,PAROCHIAL_PER_10K,0.04231734333595327,adult_smoking.csv,12
% 65 and over,CHARTER_PER_10K,0.04200247362082343,demographics.csv,11
% LBW (White),PAROCHIAL_PER_10K,0.04186469316459007,low_birthweight.csv,12
% Insufficient Sleep,SCHOOLS_PER_10K,0.04171243220811749,insufficient_sleep.csv,13
% Drive Alone (White),SCHOOLS_PER_10K,0.041447581633240804,driving_alone_to_work.csv,13
% American Indian & Alaska Native,PAROCHIAL_PER_10K,0.04144347102965218,demographics.csv,12
% Vaccinated (AIAN),PAROCHIAL_PER_10K,0.04039989430508373,flu_vaccinations.csv,12
Drug Overdose Mortality Rate,CHARTER_PER_10K,0.04012482444479448,drug_overdose_deaths.csv,11
% Insufficient Sleep,MIDDLE_PER_10K,0.03994929573152117,insufficient_sleep.csv,13
% Homeowners,PRIMARY_PER_10K,0.039283945482914806,homeownership.csv,13
Motor Vehicle Mortality Rate,PAROCHIAL_PER_10K,0.03915496032024035,motor_vehicle_crash_deaths.csv,12
% Enrolled in Free or Reduced Lunch,PAROCHIAL_PER_10K,0.03904377313737917,children_eligible_for_free_or_reduced_price_lunch.csv,12
Preventable Hosp. Rate (AIAN),SCHOOLS_PER_10K,0.03883195898876446,preventable_hospital_stays.csv,11
% Long Commute - Drives Alone,CHARTER_PER_10K,0.03819553203181392,long_commute__driving_alone.csv,11
% Screened (AIAN),PAROCHIAL_PER_10K,0.03786451404305147,mammography_screening.csv,12
% Severe Housing Problems,MIDDLE_PER_10K,0.037570533639672,severe_housing_problems.csv,13
Juvenile Arrest Rate,MIDDLE_PER_10K,0.03687728333586926,juvenile_arrests.csv,13
Preventable Hosp. Rate (Hispanic),SCHOOLS_PER_10K,0.03608424713730596,preventable_hospital_stays.csv,13
% Uninsured,CHARTER_PER_10K,0.03484488443148759,uninsured.csv,11
% Uninsured,MIDDLE_PER_10K,0.03459694609766273,uninsured.csv,13
% Homeowners,CHARTER_PER_10K,0.0345006184171468,homeownership.csv,11
% Children in Poverty (White),COLLEGE_PER_10K,0.03439144572002961,children_in_poverty.csv,12
Other Primary Care Provider Rate,PAROCHIAL_PER_10K,0.03436008803025614,other_primary_care_providers.csv,12
% Hispanic,COLLEGE_PER_10K,0.03402430017640801,demographics.csv,12
YPLL Rate (Hispanic),PAROCHIAL_PER_10K,0.03260937821613541,premature_death.csv,12
% LBW (AIAN),SCHOOLS_PER_10K,0.03250989113290459,low_birthweight.csv,11
% Long Commute - Drives Alone,COLLEGE_PER_10K,0.03208585496867722,long_commute__driving_alone.csv,12
% Native Hawaiian/Other Pacific Islander,PAROCHIAL_PER_10K,0.03203762699463297,demographics.csv,12
% Vaccinated (Hispanic),SCHOOLS_PER_10K,0.03128570805416231,flu_vaccinations.csv,13
% Black,PAROCHIAL_PER_10K,0.031072730977139473,demographics.csv,12
Drug Overdose Mortality Rate (White),PRIMARY_PER_10K,0.03090695942260513,drug_overdose_deaths.csv,11
Drug Overdose Mortality Rate,SCHOOLS_PER_10K,0.030183384920357548,drug_overdose_deaths.csv,12
Injury Death Rate (White),SCHOOLS_PER_10K,0.030018980042609056,injury_deaths.csv,13
Suicide Rate (Hispanic),PRIMARY_PER_10K,0.02996638749649705,suicides.csv,10
% Physically Inactive,PRIMARY_PER_10K,0.029521820750088357,physical_inactivity.csv,13
% Female,COLLEGE_PER_10K,0.02837037730734393,demographics.csv,12
% Enrolled in Free or Reduced Lunch,SCHOOLS_PER_10K,0.027140499687264397,children_eligible_for_free_or_reduced_price_lunch.csv,13
Drug Overdose Mortality Rate (White),CHARTER_PER_10K,0.026484385010711375,drug_overdose_deaths.csv,11
Chlamydia Rate,MIDDLE_PER_10K,0.02640067712691785,sexually_transmitted_infections.csv,13
Suicide Rate (Age-Adjusted),CHARTER_PER_10K,0.026396015410134477,suicides.csv,11
% Unemployed,SCHOOLS_PER_10K,0.026341764678542212,unemployment.csv,13
Preventable Hosp. Rate (Hispanic),MIDDLE_PER_10K,0.025683219300395854,preventable_hospital_stays.csv,13
% Low Birthweight,COLLEGE_PER_10K,0.02565728647968568,low_birthweight.csv,12
Injury Death Rate (Hispanic),PRIMARY_PER_10K,0.02548361803701904,injury_deaths.csv,13
% Vaccinated (AIAN),CHARTER_PER_10K,0.02538583261229732,flu_vaccinations.csv,11
Preventable Hosp. Rate (White),CHARTER_PER_10K,0.024743324163630898,preventable_hospital_stays.csv,11
% Driving Deaths with Alcohol Involvement,COLLEGE_PER_10K,0.02471994890432283,alcoholimpaired_driving_deaths.csv,12
Firearm Fatalities Rate,MIDDLE_PER_10K,0.024665381449819113,firearm_fatalities.csv,12
% Physically Inactive,PAROCHIAL_PER_10K,0.024551823503199732,physical_inactivity.csv,12
% Vaccinated (White),CHARTER_PER_10K,0.02430839105943261,flu_vaccinations.csv,11
% Limited Access to Healthy Foods,CHARTER_PER_10K,0.02401470288870866,limited_access_to_healthy_foods.csv,11
% Physically Inactive,MIDDLE_PER_10K,0.023741371962485047,physical_inactivity.csv,13
% Food Insecure,CHARTER_PER_10K,0.02355786965569373,food_insecurity.csv,11
% Physically Inactive,SCHOOLS_PER_10K,0.02326542255401909,physical_inactivity.csv,13
% LBW (AIAN),PRIMARY_PER_10K,0.02315376972955796,low_birthweight.csv,11
% Uninsured,CHARTER_PER_10K,0.02298437379365592,uninsured_children.csv,11
MV Mortality Rate (White),CHARTER_PER_10K,0.02247842648738263,motor_vehicle_crash_deaths.csv,11
% LBW (AIAN),COLLEGE_PER_10K,0.02215403784768355,low_birthweight.csv,11
% less than 18 years of age,PAROCHIAL_PER_10K,0.022072280401581823,demographics.csv,12
% Limited Access to Healthy Foods,PAROCHIAL_PER_10K,0.021613471713737065,limited_access_to_healthy_foods.csv,12
% Vaccinated (Black),CHARTER_PER_10K,0.020900810506643386,flu_vaccinations.csv,10
% 65 and over,COLLEGE_PER_10K,0.020581145906269138,demographics.csv,12
Suicide Rate (Hispanic),PAROCHIAL_PER_10K,0.020396189967136324,suicides.csv,10
Injury Death Rate (White),MIDDLE_PER_10K,0.020270367479475193,injury_deaths.csv,13
% Drive Alone (Hispanic),SCHOOLS_PER_10K,0.02003489265158942,driving_alone_to_work.csv,13
% Insufficient Sleep,COLLEGE_PER_10K,0.019992901707746924,insufficient_sleep.csv,12
% With Access to Exercise Opportunities,CHARTER_PER_10K,0.019661742855363706,access_to_exercise_opportunities.csv,11
% Screened (Hispanic),PRIMARY_PER_10K,0.019520462284980278,mammography_screening.csv,13
% Non-Hispanic White,PAROCHIAL_PER_10K,0.01920473938220213,demographics.csv,12
% Insufficient Sleep,CHARTER_PER_10K,0.0190270497961047,insufficient_sleep.csv,11
Injury Death Rate (White),CHARTER_PER_10K,0.018917123538218727,injury_deaths.csv,11
% Asian,PAROCHIAL_PER_10K,0.018771451837401365,demographics.csv,12
Chlamydia Rate,CHARTER_PER_10K,0.01801906761390548,sexually_transmitted_infections.csv,11
% Drive Alone to Work,PAROCHIAL_PER_10K,0.01780330413404818,driving_alone_to_work.csv,12
Juvenile Arrest Rate,PAROCHIAL_PER_10K,0.017497273000956715,juvenile_arrests.csv,12
% Drive Alone (Hispanic),PAROCHIAL_PER_10K,0.017121978843474883,driving_alone_to_work.csv,12
Injury Death Rate (AIAN),CHARTER_PER_10K,0.016871445415849284,injury_deaths.csv,10
Other Primary Care Provider Rate,COLLEGE_PER_10K,0.016735426974076595,other_primary_care_providers.csv,12
% Severe Housing Problems,PAROCHIAL_PER_10K,0.016402758499877934,severe_housing_problems.csv,12
% Children in Poverty (White),CHARTER_PER_10K,0.01622287801301603,children_in_poverty.csv,11
% Uninsured,PAROCHIAL_PER_10K,0.01587962916594965,uninsured_adults.csv,12
% Screened (AIAN),COLLEGE_PER_10K,0.015823494000845484,mammography_screening.csv,12
Primary Care Physicians Rate,PRIMARY_PER_10K,0.01582305063131062,primary_care_physicians.csv,13
% Children in Poverty (White),SCHOOLS_PER_10K,0.015327628961823825,children_in_poverty.csv,13
Primary Care Physicians Rate,SCHOOLS_PER_10K,0.01530694310780556,primary_care_physicians.csv,13
% Hispanic,MIDDLE_PER_10K,0.015231291840378192,demographics.csv,13
% Long Commute - Drives Alone,PRIMARY_PER_10K,0.014340789884682792,long_commute__driving_alone.csv,13
% Not Proficient in English,MIDDLE_PER_10K,0.01412373558572888,demographics.csv,13
% With Annual Mammogram,PAROCHIAL_PER_10K,0.01354060397156942,mammography_screening.csv,12
% Screened (White),PAROCHIAL_PER_10K,0.012975798135027694,mammography_screening.csv,12
% Screened (Asian),PAROCHIAL_PER_10K,0.012570965960069125,mammography_screening.csv,10
Social Association Rate,PRIMARY_PER_10K,0.012551048170676316,social_associations.csv,13
% Vaccinated (AIAN),MIDDLE_PER_10K,0.01243106137695682,flu_vaccinations.csv,12
Teen Birth Rate (AIAN),SCHOOLS_PER_10K,0.01207023717322031,teen_births.csv,11
Juvenile Arrest Rate,CHARTER_PER_10K,0.012044301789968626,juvenile_arrests.csv,11
Injury Death Rate (White),PRIMARY_PER_10K,0.011913515559907717,injury_deaths.csv,13
% Insufficient Sleep,PAROCHIAL_PER_10K,0.01190778130794512,insufficient_sleep.csv,12
% 65 and over,PAROCHIAL_PER_10K,0.011860240127890553,demographics.csv,12
HIV Prevalence Rate,PAROCHIAL_PER_10K,0.011510848929621065,hiv_prevalence.csv,12
% Hispanic,PAROCHIAL_PER_10K,0.011383715413110895,demographics.csv,12
% Screened (Hispanic),CHARTER_PER_10K,0.011212395910872974,mammography_screening.csv,11
% Adults with Obesity,PAROCHIAL_PER_10K,0.0110515487887346,adult_obesity.csv,12
% Uninsured,PAROCHIAL_PER_10K,0.010517422702529977,uninsured.csv,12
% Screened (Hispanic),COLLEGE_PER_10K,0.009664543988534113,mammography_screening.csv,12
MV Mortality Rate (Hispanic),CHARTER_PER_10K,0.009376443554501956,motor_vehicle_crash_deaths.csv,10
Suicide Rate (White),CHARTER_PER_10K,0.009362669289183057,suicides.csv,11
Suicide Rate (Hispanic),COLLEGE_PER_10K,0.009062483907838259,suicides.csv,10
Preventable Hosp. Rate (White),PAROCHIAL_PER_10K,0.008841008090992308,preventable_hospital_stays.csv,12
Dentist Rate,COLLEGE_PER_10K,0.008401620054668268,dentists.csv,12
% Children in Poverty (Hispanic),MIDDLE_PER_10K,0.008393777664735924,children_in_poverty.csv,13
% Screened (Hispanic),MIDDLE_PER_10K,0.008239973350791296,mammography_screening.csv,13
% Vaccinated (Black),MIDDLE_PER_10K,0.0077567754165488445,flu_vaccinations.csv,10
% Severe Housing Problems,CHARTER_PER_10K,0.007705027791227725,severe_housing_problems.csv,11
Other Primary Care Provider Rate,SCHOOLS_PER_10K,0.007663190052310753,other_primary_care_providers.csv,13
% Single-Parent Households,CHARTER_PER_10K,0.007452894888444472,children_in_singleparent_households.csv,11
Firearm Fatalities Rate,SCHOOLS_PER_10K,0.007389325529663648,firearm_fatalities.csv,12
Age-Adjusted Death Rate,CHARTER_PER_10K,0.007351861023204509,premature_ageadjusted_mortality.csv,11
% Unemployed,MIDDLE_PER_10K,0.007174269378959042,unemployment.csv,13
Preventable Hospitalization Rate,PAROCHIAL_PER_10K,0.007106198107946549,preventable_hospital_stays.csv,12
High School Graduation Rate,PRIMARY_PER_10K,0.0066783090401680845,high_school_graduation.csv,13
High School Graduation Rate,PAROCHIAL_PER_10K,0.0064163099254535005,high_school_graduation.csv,12
% Not Proficient in English,SCHOOLS_PER_10K,0.006212677807917011,demographics.csv,13
MV Mortality Rate (Hispanic),PAROCHIAL_PER_10K,0.006126283012754863,motor_vehicle_crash_deaths.csv,11
Motor Vehicle Mortality Rate,CHARTER_PER_10K,0.005834622462836614,motor_vehicle_crash_deaths.csv,11
High School Graduation Rate,SCHOOLS_PER_10K,0.005346621746119773,high_school_graduation.csv,13
% Smokers,CHARTER_PER_10K,0.005211153594060547,adult_smoking.csv,11
% Female,MIDDLE_PER_10K,0.0051703997660630385,demographics.csv,13
YPLL Rate (White),CHARTER_PER_10K,0.004905514942538658,premature_death.csv,11
Preventable Hosp. Rate (Hispanic),PAROCHIAL_PER_10K,0.004840449233133093,preventable_hospital_stays.csv,12
Injury Death Rate (Hispanic),PAROCHIAL_PER_10K,0.00453501206377771,injury_deaths.csv,12
% Screened (Hispanic),PAROCHIAL_PER_10K,0.004435495986921167,mammography_screening.csv,12
% Vaccinated (Asian),CHARTER_PER_10K,0.004304915667702192,flu_vaccinations.csv,10
% Severe Housing Cost Burden,PAROCHIAL_PER_10K,0.004262383259090008,severe_housing_cost_burden.csv,12
% Drive Alone (White),MIDDLE_PER_10K,0.00425606538840928,driving_alone_to_work.csv,13
Preventable Hosp. Rate (AIAN),PRIMARY_PER_10K,0.004132795872187622,preventable_hospital_stays.csv,11
% American Indian & Alaska Native,CHARTER_PER_10K,0.0040800483994677395,demographics.csv,11
Dentist Rate,MIDDLE_PER_10K,0.0035362859641190347,dentists.csv,13
Teen Birth Rate (AIAN),PRIMARY_PER_10K,0.0034924967348917146,teen_births.csv,11
% Screened (AIAN),SCHOOLS_PER_10K,0.0034556925612272416,mammography_screening.csv,12
% Drive Alone (Hispanic),PRIMARY_PER_10K,0.0033646267319491496,driving_alone_to_work.csv,13
% Frequent Mental Distress,CHARTER_PER_10K,0.0032921529315377285,frequent_mental_distress.csv,11
% Female,PRIMARY_PER_10K,0.003140658905728677,demographics.csv,13
% Unemployed,PAROCHIAL_PER_10K,0.0031021734096736697,unemployment.csv,12
Drug Overdose Mortality Rate,MIDDLE_PER_10K,0.0030874696865698104,drug_overdose_deaths.csv,12
Drug Overdose Mortality Rate (Hispanic),CHARTER_PER_10K,0.0028565364484556266,drug_overdose_deaths.csv,10
Mental Health Provider Rate,PAROCHIAL_PER_10K,0.002847595485195864,mental_health_providers.csv,12
Other Primary Care Provider Rate,PRIMARY_PER_10K,0.0028236790521051214,other_primary_care_providers.csv,13
% Screened (Asian),MIDDLE_PER_10K,0.0023318613336783534,mammography_screening.csv,10
% Drive Alone to Work,COLLEGE_PER_10K,0.002258969964853419,driving_alone_to_work.csv,12
High School Graduation Rate,COLLEGE_PER_10K,0.0021836390856326826,high_school_graduation.csv,12
Firearm Fatalities Rate,COLLEGE_PER_10K,0.0021704691016054545,firearm_fatalities.csv,12
% Screened (Hispanic),SCHOOLS_PER_10K,0.0018510104338507194,mammography_screening.csv,13
Years of Potential Life Lost Rate,CHARTER_PER_10K,0.0017545126978414372,premature_death.csv,11
% Female,SCHOOLS_PER_10K,0.0017505867368940997,demographics.csv,13
Injury Death Rate (Hispanic),CHARTER_PER_10K,0.0016692307601857692,injury_deaths.csv,11
% Uninsured,PAROCHIAL_PER_10K,0.001568152715726967,uninsured_children.csv,12
% Drive Alone to Work,PRIMARY_PER_10K,0.0014939177288175731,driving_alone_to_work.csv,13
% Drive Alone (AIAN),MIDDLE_PER_10K,0.0013393807123424084,driving_alone_to_work.csv,11
Teen Birth Rate (AIAN),COLLEGE_PER_10K,0.0011992782603454932,teen_births.csv,11
% Drive Alone (AIAN),PRIMARY_PER_10K,0.0011345162758611416,driving_alone_to_work.csv,11
Social Association Rate,MIDDLE_PER_10K,0.0010193816289021385,social_associations.csv,13
% LBW (Hispanic),CHARTER_PER_10K,0.0010143778471434217,low_birthweight.csv,11
% Not Proficient in English,PAROCHIAL_PER_10K,0.0008378682836022167,demographics.csv,12
% Some College,PAROCHIAL_PER_10K,0.0007332772901512685,some_college.csv,12
Injury Death Rate (Hispanic),COLLEGE_PER_10K,0.0007298157226146573,injury_deaths.csv,12
% Children in Poverty (White),PRIMARY_PER_10K,0.0006936192305383448,children_in_poverty.csv,13
Suicide Rate (Hispanic),CHARTER_PER_10K,0.0006620855494667843,suicides.csv,10
% Vaccinated (Hispanic),CHARTER_PER_10K,0.0006364153416318352,flu_vaccinations.csv,11
Preventable Hosp. Rate (White),COLLEGE_PER_10K,0.0006249937297089225,preventable_hospital_stays.csv,12
% Vaccinated,CHARTER_PER_10K,0.0006162684726318535,flu_vaccinations.csv,11
% Homeowners,MIDDLE_PER_10K,0.0005853251268636006,homeownership.csv,13
% Drive Alone (Hispanic),COLLEGE_PER_10K,0.000578213140989714,driving_alone_to_work.csv,12
% Drive Alone to Work,SCHOOLS_PER_10K,0.0005188631685032474,driving_alone_to_work.csv,13
% Rural,CHARTER_PER_10K,0.00044178241962333775,demographics.csv,11
% Drive Alone (AIAN),SCHOOLS_PER_10K,0.0004359408324264846,driving_alone_to_work.csv,11
% Not Proficient in English,PRIMARY_PER_10K,0.00032731085623927125,demographics.csv,13
% Homeowners,PAROCHIAL_PER_10K,0.000313010181090867,homeownership.csv,12
